08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,546547,2255570729,0,1,0,0,1,0,0,0,0,1.9073486328125e-06,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2751842,539543,0,1,0,0,0,0,0,0,0,0.09638810157775879,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255570729,546548,0,1,0,0,0,0,0,0,0,0.07972025871276855,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255570729,546548,0,1,1,0,0,0,0,0,0,0.08059072494506836,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2751842,539543,0,1,1,0,0,0,0,0,0,0.09919381141662598,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48718,539543,2752359,0,1,0,0,0,0,0,0,0,0.04418468475341797,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,546548,2255571967,0,1,0,0,0,0,0,0,0,0.04348301887512207,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,546548,2255571967,0,1,1,0,0,0,0,0,0,0.10419702529907227,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48718,539543,2752359,0,1,1,0,0,0,0,0,0,0.11364197731018066,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255571967,546760,0,1,0,0,0,0,0,0,0,0.19786953926086426,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2752359,539699,0,1,0,0,0,0,0,0,0,0.22000694274902344,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255571967,546760,0,1,1,0,0,0,0,0,0,0.2067561149597168,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2752359,539699,0,1,1,0,0,0,0,0,0,0.2291858196258545,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255572031,546760,0,1,1,0,0,0,0,0,0,0.21596336364746094,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255572201,546760,0,1,1,0,0,0,0,0,0,0.22996926307678223,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,546760,2255572201,0,1,0,0,0,0,0,0,0,0.15866494178771973,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255572602,546760,0,1,1,0,0,0,0,0,0,0.23905611038208008,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2752410,539699,0,1,1,0,0,0,0,0,0,0.260359525680542,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,546760,2255573758,0,1,0,0,0,0,0,0,0,0.169844388961792,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255573758,546760,0,1,1,0,0,0,0,0,0,0.248276948928833,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255573911,546760,0,1,1,0,0,0,0,0,0,0.2506434917449951,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48718,539699,2752604,0,1,0,0,0,0,0,0,0,0.1793045997619629,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,546760,2255574617,0,1,0,0,0,0,0,0,0,0.17909026145935059,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255574617,546760,0,1,1,0,0,0,0,0,0,0.2570681571960449,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255574745,546760,0,1,1,0,0,0,0,0,0,0.2589724063873291,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,546760,2255575439,0,1,0,0,0,0,0,0,0,0.1848280429840088,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48718,539699,2752604,0,1,1,0,0,0,0,0,0,0.24663209915161133,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2752604,539768,0,1,1,0,0,0,0,0,0,0.33953237533569336,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2752635,539768,0,1,0,0,0,1,0,0,0,0.3406028747558594,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,546760,2255575439,0,1,1,0,0,0,0,0,0,0.2489149570465088,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48718,539768,2752635,0,1,1,0,0,0,0,0,0,0.25210118293762207,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2752635,0,0,0,0,1,0,0,0,0,0,0.34461474418640137,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48718,539806,2752636,0,1,0,0,0,0,0,0,0,0.2593677043914795,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48718,443,2752636,0,0,0,0,1,0,0,0,0,0,0.35186195373535156,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575439,547346,0,1,1,0,0,0,0,0,0,0.33619070053100586,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,547346,2255575470,0,1,1,0,0,0,0,0,0,0.2612724304199219,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575470,547377,0,1,0,0,0,0,0,0,0,0.367692232131958,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,547377,2255575470,0,1,1,0,0,0,0,0,0,0.4079775810241699,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575470,547826,0,1,0,0,0,0,0,0,0,0.4851822853088379,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,547826,2255575470,0,1,1,0,0,0,0,0,0,0.41245102882385254,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575470,548065,0,1,0,0,0,0,0,0,0,0.5057435035705566,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575470,548065,0,1,1,0,0,0,0,0,0,0.5067188739776611,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,548065,2255575509,0,1,1,0,0,0,0,0,0,0.43186402320861816,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575509,548133,0,1,0,0,0,0,0,0,0,0.5480246543884277,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,548133,2255575509,0,1,1,0,0,0,0,0,0,0.4792516231536865,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575509,548186,0,1,0,0,0,0,0,0,0,0.5612335205078125,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575509,548186,0,1,1,0,0,0,0,0,0,0.5671768188476562,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255575659,548186,0,1,1,0,0,0,0,0,0,0.572411298751831,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,548186,2255576829,0,1,0,0,0,0,0,0,0,0.5006802082061768,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,548186,2255576829,0,1,1,0,0,0,0,0,0,0.7436478137969971,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255576829,548391,0,1,1,0,0,0,0,0,0,0.8211879730224609,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,548391,2255576868,0,1,0,0,0,0,0,0,0,0.7953617572784424,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255576868,548391,0,1,1,0,0,0,0,0,0,1.232238531112671,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255576985,548391,0,1,1,0,0,0,0,0,0,1.2336242198944092,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,548391,2255577549,0,1,0,0,0,0,0,0,0,1.15860915184021,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,17,10.0.2.10,192.168.1.1,0,0,0,0,0,0,0,0,0,0,0,0,46029,53,52728,9.5367431640625e-07,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,17,10.0.2.10,192.168.1.1,0,0,0,0,0,0,0,0,0,0,0,0,47944,53,52730,4.76837158203125e-07,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,17,10.0.2.10,192.168.1.1,0,0,0,0,0,0,0,0,0,0,0,0,59253,53,52733,2.384185791015625e-07,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314495,513699,0,1,1,0,0,0,0,0,0,7.152557373046875e-07,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,17,192.168.1.1,10.0.2.10,0,0,0,0,0,0,0,0,0,0,0,0,53,46029,35005,5.245208740234375e-06,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,17,192.168.1.1,10.0.2.10,0,0,0,0,0,0,0,0,0,0,0,0,53,47944,63022,9.5367431640625e-07,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,17,192.168.1.1,10.0.2.10,0,0,0,0,0,0,0,0,0,0,0,0,53,59253,36821,7.152557373046875e-07,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,17,10.0.2.10,192.168.1.1,0,0,0,0,0,0,0,0,0,0,0,0,45225,53,52726,0.0,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,17,10.0.2.10,192.168.1.1,0,0,0,0,0,0,0,0,0,0,0,0,39884,53,52727,2.384185791015625e-07,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,17,192.168.1.1,10.0.2.10,0,0,0,0,0,0,0,0,0,0,0,0,53,45225,31349,4.76837158203125e-07,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,17,192.168.1.1,10.0.2.10,0,0,0,0,0,0,0,0,0,0,0,0,53,39884,47893,2.6226043701171875e-06,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,513699,229314712,0,1,0,0,0,0,0,0,0,2.86102294921875e-06,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,513699,229314712,0,1,0,0,0,0,0,0,0,0.09745025634765625,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,520999,0,1,0,0,0,0,0,0,0,0.24161314964294434,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,520999,229314712,0,1,1,0,0,0,0,0,0,0.15031147003173828,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,522166,229314712,0,1,0,0,0,0,0,0,0,0.15489792823791504,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,523626,0,1,0,0,0,0,0,0,0,0.26467370986938477,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,523626,229314712,0,1,1,0,0,0,0,0,0,0.15962624549865723,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,525086,229314712,0,1,1,0,0,0,0,0,0,0.17110323905944824,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,526546,229314712,0,1,1,0,0,0,0,0,0,0.1732778549194336,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,526546,0,1,0,0,0,0,0,0,0,0.28853821754455566,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,532386,0,1,0,0,0,0,0,0,0,0.29083847999572754,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,532386,229314712,0,1,1,0,0,0,0,0,0,0.18499255180358887,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,548391,2255577549,0,1,1,0,0,0,0,0,0,1.4901597499847412,0,0,0,0,0,0,0
